date;time;code;MIB;S0_F0;S1_F0;S2_F0;S3_F0;S4_F0;S5_F0;S6_F0;S7_F0;S8_F0;S9_F0;S10_F0;S11_F0;S12_F0;S13_F0;S14_F0;S0_F1;S0_F2;S0_F3;S0_F4;S1_F1;S1_F2;S1_F3;S1_F4;S2_F1;S2_F2;S2_F3;S2_F4;S3_F1;S3_F2;S3_F3;S3_F4;S4_F1;S4_F2;S4_F3;S4_F4;S5_F1;S5_F2;S5_F3;S5_F4;S6_F1;S6_F2;S6_F3;S6_F4;S7_F1;S7_F2;S7_F3;S7_F4;S8_F1;S8_F2;S8_F3;S8_F4;S9_F1;S9_F2;S9_F3;S9_F4;S10_F1;S10_F2;S10_F3;S10_F4;S11_F1;S11_F2;S11_F3;S11_F4;S12_F1;S12_F2;S12_F3;S12_F4;S13_F1;S13_F2;S13_F3;S13_F4;S14_F1;S14_F2;S14_F3;S14_F4;S0_F5;S1_F5;S2_F5;S3_F5;S4_F5;S5_F5;S6_F5;S7_F5;S8_F5;S9_F5;S10_F5;S11_F5;S12_F5;S13_F5;S14_F5;ref1;ref2
24/05/2022;10:23:06;64;21;-0.1906764491151322;-0.25940159814339275;-0.19124328937769908;-0.24209219148812325;-0.27112396121561444;-0.30191972076788826;-0.0027103878787627256;0.0019370396999106585;-0.19092813788540633;-2,85E+10;-0.0026728885437094464;1,49E+11;-0.03477878604520696;8,45E+09;-0.034708633114790874;-0.07773885328340255;-0.0028854569934119757;-0.0992294692032155;-0.001625674008344962;-0.1981251958023691;-0.0041227193372690265;-0.2697147610302796;0.0005010802565770118;-0.02266150012810863;-0.004457665457100179;-0.06299519790480851;-0.0023133004223653015;-0.0618689580416631;-0.0048069690995861105;-0.10706101503716228;-0.002431319591574662;-0.07014360245263271;-0.0059480575182097595;-0.13499713772806665;-0.0024718645737819927;-0.07564542336161746;-0.0059925947745333805;-0.13715648647851897;-0.0029682062349938886;-0.005106678620385589;9,90E+10;-0.0017065709483488397;-5,79E+10;-0.0012339767468438957;0.00011664418931108282;0.002019528884124616;-2,52E+11;-0.03570807606392773;-0.007183238124718617;-0.13903757233651204;-0.0009602194579070704;5,23E+09;-2,01E-08;-6,38E+09;-3,69E+06;-1,98E+10;-4,88E+10;-0.00020767654819458105;-4,39E+10;8,61E+08;-1,33E+07;-2,47E+10;-2,20E+09;-0.008396263365684185;-0.0006352874042643742;-0.013477224383065037;-0.0003659259132432221;-3,51E+10;-7,75E+08;-1,62E+11;-1,30E+09;-0.009018081964739041;-0.0006094055017642133;-0.013613183812117475;-0.0003740246438856265;-8.126.017.105.458.570;-14.058.224.783.039.600;-6.977.831.392.023.090;-9.629.198.630.347.460;-11.116.724.108.732.600;-12.021.965.457.062.000;-0.22837774028951366;0.03752996335681701;-8.676.177.825.258.320;-0.00018770466138734964;-0.0804695917379599;-0.00041439523015147917;-13.157.917.227.916.600;-0.0010157908573978126;-1.339.509.123.163.960;270;309
24/05/2022;10:53:46;64;21;-0.17200477021202343;-0.26995340220718533;-0.17712814256933723;-0.21327864963533608;-0.23211610556437268;-0.2578892613570686;-0.003298818490713206;-0.0034030907228164695;-0.17738396711137966;2,05E+11;-0.002433435229802096;1,37E+11;-0.02329975383106089;4,03E+09;-0.023419893278276142;-0.06282105700315882;-0.0030438891771059637;-0.08745801616141842;-0.0015140265908337447;-0.20182667434093188;-0.004499456487814408;-0.27978583038157995;0.00043545853523990806;-0.017064840256445363;-0.004464243287499998;-0.05978256108293356;-0.002121472059700838;-0.06859299763448033;-0.0040027295669114145;-0.10816549788371903;-0.0018853836337150939;-0.07088602633599127;-0.005009475049132289;-0.12657153781920172;-0.0019122620383216305;-0.08360718001221995;-0.004559427698827454;-0.12971889512478052;-0.0023224961017367174;-0.006495958041080091;0.0001267612967978487;-0.0027498785312998313;-4,10E+11;-0.002831576178569638;2,19E+11;-0.0017788670413612863;-1,56E+10;-0.035124423497756435;-0.006894888232289208;-0.13502815982178198;-0.0008101498691682133;8,56E+09;-6,89E+08;7,61E+09;-2,15E+09;0.00011066596997105934;-4,59E+10;-5,06E+10;-4,33E+10;1,03E+10;-1,93E+09;9,94E+08;-2,09E+09;-0.00836792718486288;-0.0003340898323000995;-0.009727003280427294;-0.00023245747464822048;-1,00E+11;-1,33E+09;-2,70E+10;-3,65E+08;-0.009235334071398427;-0.00027272952872315574;-0.009881697279871213;-0.00023870500862120618;-7.269.654.968.885.240;-14.676.325.980.340.800;-647.698.228.973.007;-886.637.399.346.856;-9.834.357.619.116.450;-10.700.150.271.644.800;-0.2656033702000558;-0.1205553844059636;-8.237.445.466.389.490;1,09E+11;-0.07052259876126814;-0.00027411950163439436;-0.9257314669307;-0.0008334037901754982;-0.9452415051543379;251;292
24/05/2022;11:23:31;64;21;-0.1828963396636966;-0.2740202023583554;-0.18039634354493517;-0.20184073058968796;-0.2202303636969525;-0.24557956777996082;-0.003558426740325172;-0.0036334183222391852;-0.1773653324553476;-1,81E+10;-0.0025415587416244088;-3,94E+10;-0.019439016520626337;1,33E+11;-0.02020993817373833;-0.0754071985795776;-0.0029952358454234315;-0.10025476974339181;-0.0014727609797313774;-0.19741930727417967;-0.0050031729744075965;-0.28382921086988866;0.00041692372029651984;-0.020546450831482016;-0.004448513226428487;-0.06269771173385774;-0.0021228065583041534;-0.059504585331709936;-0.003983317913458199;-0.09860110568761626;-0.0018574176812001118;-0.06323084255757817;-0.0048296687845614935;-0.11607354634276375;-0.001885850045466601;-0.07057455595204695;-0.004689804781389335;-0.1149576640218763;-0.0023568390852022414;-0.00610426442470345;9,21E+10;-0.002695756113610662;-4,27E+10;-0.0027574540485439435;-1,87E+10;-0.002360542328894435;-8,69E+09;-0.033178759628775034;-0.006884770447381515;-0.13652271423594933;-0.0007199101216696874;2,81E+10;-5,08E+07;-1,01E+11;7,74E+06;6,60E+10;-4,78E+10;-0.0002046308216132472;-4,18E+10;-6,78E+10;-4,84E+07;2,71E+09;-4,45E+09;-0.007638569154971983;-0.0002608329137173499;-0.008755128180540202;-0.00019006699057827652;-8,80E+09;-4,84E+07;-5,00E+10;-2,63E+08;-0.007335484947777171;-0.00027398633042873487;-0.008465184382891126;-0.0002009101669996544;-7.925.952.025.703.290;-14.865.785.009.688.600;-6.652.770.614.403.150;-828.686.486.320.639;-9.219.244.433.967.120;-9.964.355.879.876.500;-0.26464105858065323;-0.15896347758631743;-8.120.227.291.562.480;-0.00032355760631680924;-0.07657509758855932;-0.0006696200689850813;-0.8004238010129183;-0.0007403956909722194;-0.8010569901486952;228;223
23/05/2022;08:04:45;63;22;-0.41929352225215255;-0.6107240227997702;-0.48983574609014974;-0.7324324314262447;-0.7681365199904189;-0.7742407016404093;-0.05582558558271775;-0.01987419980195534;-0.5440772859470683;1,33E+11;-0.004806355863992145;-2,33E+10;-0.36464540391636074;-0.0018800315204256393;-0.3658074746716503;-0.16485322709203998;-0.006761106319654024;-0.22441236949681775;-0.0034991857815764612;-0.4900794260563851;-0.008450786441485158;-0.6220787699329802;0.0006617595385561029;-0.06754667616935456;-0.013349531033223687;-0.2338848952282682;-0.004713803791040771;-0.2539223184926436;-0.016403021897555565;-0.4721446904704231;-0.004826199089160601;-0.31466827797516894;-0.01902985381084857;-0.6117781233436641;-0.0030143835460255705;-0.3362955056961877;-0.020206843240959317;-0.6645319913658048;-0.002160166030130043;-0.01698332704721244;-0.0024044281616800974;-0.05673001548385237;5,60E+11;-0.005843712082118799;-0.0007730935265528853;-0.0185127753582719;-1,67E+11;-0.08738997561871878;-0.01551569297688264;-0.2885378773727538;-0.004685927428046855;-2,35E+10;1,21E+09;-1,94E+11;2,11E+09;-0.00029826829749200366;-0.00010811372613899503;-0.0013643747159410402;-6,17E+10;-2,18E+10;-2,42E+08;-7,10E+09;-9,15E+07;-0.03508815107521025;-0.009350414404017054;-0.15153792170637842;-0.003975832368807303;2,33E+09;-2,32E+11;0.000262239073968302;-3,83E+10;-0.04065294361494168;-0.009243550259724629;-0.15693676804749562;-0.003884937474725354;-179.533.885.169.063;-3.358.855.210.488.060;-19.409.671.714.179.300;-327.264.053.253.731;-3.705.477.860.340.500;-3.845.363.001.461.750;-2.843.034.186.928.860;-0.9821759808091937;-22.216.950.263.316.700;-0.0004498805344076737;-0.16612691151794326;-0.00045269279848310313;-13.856.072.575.346.000;-0.04913812091070864;-14.015.906.329.154.400;112;129
23/05/2022;08:45:14;63;22;-0.33823316134082687;-0.48334039806153684;-0.39720922031817557;-0.6267152257262814;-0.6964003250360157;-0.6925441967717141;-0.03979388498621203;-0.006031239748525522;-0.41532430907997614;1,13E+11;-0.004239940742607521;2,21E+11;-0.31796602240144844;-0.0014427666974171874;-0.31768161749277907;-0.09263721383672524;-0.007351129893636981;-0.1687052121062338;-0.0030761695279848907;-0.3666460996084879;-0.008268469637382671;-0.4954814215504995;0.0007873033150898934;-0.022100124593243772;-0.011899357890841884;-0.1683288820926613;-0.004200489108362766;-0.18440856737708294;-0.014404186537727647;-0.3658669653604436;-0.004813571907861437;-0.23714186436557858;-0.018085687511152346;-0.5085216348730962;-0.0035801627698532697;-0.24913436550638696;-0.018874241714971516;-0.5493350807077091;-0.002776824816551343;-0.009373517326255795;-0.00183383520696631;-0.04000667931388031;3,73E+11;-0.002033811378753658;-0.00023063565182349365;-0.00562029912177335;1,33E+11;-0.04954255866857432;-0.011530063981790782;-0.1954262725769959;-0.004065564118692517;2,30E+09;6,05E+07;-3,76E+10;-8,27E+07;-0.00018036163026138006;-0.00010073334005172362;-0.0011761846202513956;-5,58E+09;-1,55E+10;3,63E+08;-1,35E+11;1,55E+09;-0.034318332392589856;-0.008030654627151435;-0.13150583017888473;-0.003442407851733402;-2,36E+10;-2,06E+10;8,10E+09;-2,74E+11;-0.039593063041172646;-0.007891465844355626;-0.13485896517081294;-0.003387695316702213;-1.397.310.566.408.070;-26.231.554.371.161.100;-15.053.296.086.899.900;-26.985.487.434.647.800;-3.230.237.149.906.890;-33.063.540.866.000.500;-1.983.635.595.096.710;-0.27686472101078063;-16.327.620.520.603.300;-0.00023478972650479947;-0.1468373305417065;-0.0003155975548225117;-1.207.358.301.307.560;-0.04023116480760362;-12.196.726.800.326.700;179;196
23/05/2022;09:16:23;63;22;-0.3587920717529216;-0.5192614728392099;-0.4132995935238696;-0.6347766871514566;-0.7126828703663266;-0.7122148795565978;-0.04780031213750081;-0.004475035209667852;-0.42635896427277936;-2,69E+11;-0.004554402865608112;-3,18E+11;-0.36416619107305165;-0.0022750975473240422;-0.36372986807860147;-0.10562681730819935;-0.007080758670834182;-0.18085367819953146;-0.0032274391576224935;-0.41766038110698056;-0.007173958557371893;-0.529331940426194;0.0006467089711960745;-0.03168154903228719;-0.011714783393957597;-0.17703970428511936;-0.004343910147075379;-0.13557782931903886;-0.01652527582978706;-0.3502407438442918;-0.005273820388040724;-0.19030356256070438;-0.021242043736600134;-0.5155691989472415;-0.003779112619038063;-0.23229893108383828;-0.021301388196562614;-0.5743066608890302;-0.002704855670781464;-0.01684529330936447;-0.0019243362634366154;-0.048356683273483705;4,02E+10;-0.0021628795991614175;-0.0001301041208718949;-0.004158854233816711;5,41E+09;-0.022480855038868375;-0.012875107029306145;-0.1847517481691547;-0.004422691175989293;2,70E+10;-4,11E+09;-6,83E+07;-1,81E+08;-0.00031702934897319293;-0.00010357262439401443;-0.0013289601761628089;-5,92E+10;-1,90E+10;-1,21E+07;-8,62E+08;-4,05E+07;-0.032373067902946695;-0.009757913948257625;-0.15896273417693246;-0.0038034468129165755;2,13E+09;-3,02E+10;0.00019322137890430825;-4,31E+11;-0.03787268673680813;-0.009671823994195916;-0.16359357414001455;-0.0037297367764155386;-14.830.632.879.355.500;-28.473.566.302.953.700;-15.731.045.855.834.400;-2.651.095.979.701.730;-3.254.242.226.352.020;-3.403.368.151.780.000;-24.557.147.407.836.300;-0.215409340784151;-16.171.614.771.326.600;-0.00028906300568703753;-0.1607693299422169;-0.00042736090769232853;-13.911.677.206.180.900;-0.0599377468883511;-14.071.131.777.032.900;188;201
23/05/2022;09:49:52;63;22;-0.32883821865026863;-0.35597316001861945;-0.39504397582526446;-0.576967507829;-0.6722096546028797;-0.6745007762728198;-0.032603394508965856;0.007097928328235905;-0.36903325066383885;-2,21E+11;-0.004172536001621014;-3,06E+10;-0.3025460497691606;-0.0013195634850167396;-0.30310146126064264;-0.09838820320185429;-0.006293381465774362;-0.1607183049838008;-0.0030403408699714875;-0.2827158362904555;-0.005183129594145939;-0.3646722872072767;0.0007547403729959899;0.03871089091409906;-0.012188440324375525;-0.09415040038086897;-0.005494570043024203;-0.12243346862970644;-0.014300514388244387;-0.2972431888012146;-0.005157090898985021;-0.16755481300457245;-0.019090897925901178;-0.44817415670266003;-0.004246301620309155;-0.1788180768318891;-0.02035980255258308;-0.4964400514117196;-0.003427619805144805;-0.006906217503787849;-0.001550407341775823;-0.03259038312685346;1,83E+11;0.0011335251395266392;0.000270050161470385;0.005792426331771695;1,18E+10;-0.04771834426982602;-0.009816034497705697;-0.16980249644804715;-0.0036944986023715984;2,47E+09;-4,84E+08;2,71E+09;-1,83E+09;-0.00020932300272609916;-9,71E+10;-0.0011521878691669084;-5,49E+11;-2,07E+10;-2,90E+09;-1,74E+10;-2,43E+09;-0.019594753418336427;-0.007786292078957666;-0.110668564855888;-0.003543557548209265;6,73E+09;-1,75E+10;0.00015039180095833898;-2,62E+10;-0.023955099879281835;-0.007706143348484295;-0.11415077648332553;-0.0034951982520009866;-1.352.077.417.304.020;-19.128.792.721.754.300;-1.299.330.881.275.470;-23.673.509.847.923.800;-29.827.708.678.766.600;-30.926.869.746.774.400;-16.288.685.037.569.400;0.30806740146575107;-14.477.483.883.633.500;-0.00012664156617423869;-0.1445641970770031;-0.0005033457213214828;-1.110.374.881.723.210;-0.0352134596280847;-11.234.200.347.081.400;202;220
23/05/2022;10:23:05;63;22;-0.24883194613909534;-0.3680287953517989;-0.2305516135455869;-0.44672187190458845;-0.5537724539102417;-0.5635093845482322;-0.026315579429629626;0.0017945890164348891;-0.2596214806124998;2,57E+11;-0.0035497941960703334;2,33E+11;-0.1928095571464059;-0.0004956931872588965;-0.19491619205837943;-0.06789346442280335;-0.0050643259089263445;-0.11248717511629823;-0.002453316906519682;-0.2624866836166001;-0.007115350957371485;-0.3769836244678357;0.00039180210265247345;0.059859301468547385;-0.007573054705387142;-0.0042723709063272886;-0.004071110277810897;-0.07320916986478666;-0.011066639662875783;-0.1968785649949868;-0.004554072695933002;-0.0976488145680729;-0.015083620474794777;-0.29608535360899474;-0.004796379035970811;-0.11295753569869679;-0.015689048023813355;-0.33501378319775255;-0.004347712082785253;-0.004328347827673431;-0.001182728065384434;-0.023659495939351977;-3,95E+11;-0.0004110827920742415;5,94E+10;0.0005682165529061515;1,28E+11;-0.009121411123108963;-0.007646793637730501;-0.0991047507793949;-0.0029383155585112055;4,59E+09;-3,99E+09;5,44E+09;-2,09E+08;-0.00011649279039066247;-8,26E+10;-0.0008604934541748006;-4,96E+10;1,21E+11;-5,08E+08;7,65E+09;-3,62E+09;-0.014207060751628385;-0.00447614372531677;-0.05739078494317465;-0.0024783343393321063;-9,72E+09;-7,16E+09;1,35E+11;-8,84E+09;-0.01703195421563341;-0.00442325526626043;-0.05955140296704077;-0.0024497443422851375;-10.048.167.694.388.900;-20.086.507.380.193.700;-6.289.135.617.847.310;-17.466.433.855.701.800;-22.780.340.442.054.000;-24.010.039.284.155.300;-12.561.079.760.869.000;0.04298224972854832;-9.567.788.184.606.020;-8,52E+10;-0.12142431851717755;-9,41E+10;-6.839.786.816.015.890;-0.01372598998707949;-692.387.748.308.326;205;216
23/05/2022;10:48:26;63;22;-0.2159550693535509;-0.31758619374083696;-0.2069814431396415;-0.37577092461640027;-0.47529292315109156;-0.49173531470414045;-0.021579210335586584;0.0021785265954752356;-0.20816740314380205;2,33E+11;-0.0030362365237156363;2,01E+11;-0.13878290336754728;2,01E+09;-0.1387175228646077;-0.07351614531347504;-0.0035924052384987957;-0.10110666315978654;-0.002063212309773373;-0.24158035285713986;-0.004895626668315556;-0.3245715477762762;0.0002940631647535174;-0.02766068148517229;-0.0045829415660625554;-0.06548927035245412;-0.00253880115515034;-0.10547495658605908;-0.007547402064914681;-0.18321768307693836;-0.003495669462713291;-0.13802300152043961;-0.01016237241007005;-0.2593564905134885;-0.0039757450591886385;-0.12998130927383067;-0.011351266228889947;-0.2743540603337081;-0.0040549398275809305;-0.003714132804298574;-0.0009051653537091758;-0.018603383105809154;-4,55E+11;-0.0007125044531527914;4,83E+10;6,21E+10;3,32E+09;-0.01731814496424869;-0.005545388338533732;-0.08219841661806351;-0.002257459277648612;1,11E+11;-6,65E+08;-6,41E+09;1,13E+08;-0.00010950664538827352;-7,20E+09;-0.000806381701442071;-4,12E+11;5,74E+08;1,93E+09;5,60E+09;-2,94E+07;-0.017844683828396823;-0.0029522401809891513;-0.043940890980005934;-0.001718290963625433;-1,50E+11;-3,89E+09;-1,07E+11;-4,44E+09;-0.02013984602925596;-0.002874145723893905;-0.0456817380797601;-0.001697009836592971;-8.877.164.354.081.510;-1.740.709.923.428.520;-7.516.459.566.600.210;-15.387.034.490.066.000;-20.067.051.175.820.500;-2.081.413.880.363.960;-10.089.500.303.139.700;0.04567587802503006;-7.719.135.892.930.920;2,41E+10;-0.10526618267119471;-0.00017287474621585218;-50.247.344.541.481;-0.007809873177645923;-50.895.871.772.154.900;209;200
23/05/2022;11:16:38;63;22;-0.2244321435146331;-0.3631950726104703;-0.20292462712531473;-0.36495374057042484;-0.4587192305265617;-0.48432343234323433;-0.024812486536239547;-0.004706265782146751;-0.1979286346917086;9,25E+09;-0.003201871738928041;-2,93E+10;-0.12574384371891756;-0.00020898776233699932;-0.12584969987865757;-0.08176298611315667;-0.003522946782631219;-0.1067134422161872;-0.0021111078435893105;-0.26798445752114625;-0.005953728669710579;-0.36848297313113215;0.00021882070168738075;-0.013099997557682874;-0.004988782574158752;-0.056691915659179845;-0.0026319036896594473;-0.0837906452779954;-0.007788551837286925;-0.16363333854616285;-0.003655747993304163;-0.10458491908422271;-0.010395231496046329;-0.22403571009335654;-0.004307853109203553;-0.10602310231023093;-0.011572867813097106;-0.24834026514589316;-0.004386777445662279;-0.0043492492467288296;-0.0009917867932271195;-0.020596329283121762;-7,54E+10;-0.001290328228859776;-0.00016047550849367738;-0.004096829995710845;2,64E+09;-0.01135957697599984;-0.005426188435758725;-0.07892376651003781;-0.002211841572446843;-3,39E+10;-2,78E+08;3,45E+08;-9,85E+07;-8,57E+10;-7,48E+10;-0.0007938983819381373;-4,46E+10;-4,31E+07;-3,51E+09;-1,27E+10;9,50E+07;-0.012989836836682464;-0.0027062478153587668;-0.03570431062874101;-0.0016299999394057295;-1,52E+10;-3,27E+09;-1,80E+11;-3,33E+10;-0.01480002189771975;-0.0026619774533405173;-0.037332116720447436;-0.0016092355666486226;-9.303.750.082.768.910;-19.880.053.874.419.500;-71.145.870.939.313.900;-14.505.943.254.699.200;-18.610.778.428.003.300;-19.887.788.778.877.800;-1.156.160.037.600.610;-0.20585978141421502;-739.614.048.119.017;-0.000252880892298324;-0.10968535841938448;-0.0004908832803359088;-444.723.348.089.659;-0.006371509370824696;-4.505.589.790.887.680;181;185
23/05/2022;08:04:05;63;24;-0.3835909351657039;-0.6180285647531277;-0.4698067887445427;-0.5820154420416174;-0.6464148600773463;-0.6474045053868756;-0.0739915547350775;-0.02559350024039634;-0.4344727161622849;4,07E+10;-0.028627861505645415;8,86E+08;-0.20224874313635235;-0.0005613829645202983;-0.20309683828432135;-0.1418182055862502;-0.0069222927167744;-0.20645098494007175;-0.0031839002849401842;-0.45138661124208324;-0.011438399214117028;-0.6281150366636158;0.00047469723778055956;-0.050476857581290224;-0.013635186775081895;-0.22482042458266294;-0.0045249847890088965;-0.15604779846602265;-0.013137788386433608;-0.30966719814904153;-0.004964703149170682;-0.19141295837434572;-0.01798368981204517;-0.45593186972058664;-0.0036167325529950583;-0.16798656779068133;-0.01730869779738279;-0.41601079164871113;-0.00434726740206404;-0.0188468352578098;-0.0034582025060161973;-0.07498552003378262;5,54E+09;-0.005163295311226158;-0.0009796288397860163;-0.020539594068417974;-9,54E+10;-0.05871275315040697;-0.016605611047969055;-0.30373760587360893;-0.002451161412450547;1,68E+11;-4,18E+10;1,73E+10;-4,39E+10;0.00027775017880208273;-0.0005960678548139501;-0.003606006804941407;-0.0004526217189077222;1,21E+10;-4,84E+09;2,51E+11;-5,87E+09;-0.01818904800280318;-0.005285223414922778;-0.08030043635120408;-0.002265775402191907;-1,33E+11;-1,01E+11;-5,25E+10;-9,16E+09;-0.022030419489493164;-0.005181856323211139;-0.08307025945952909;-0.002213516735013629;-1.641.647.880.209.540;-3.391.089.956.188.400;-1.852.254.705.884.070;-24.298.131.456.805.200;-29.477.643.369.563.900;-28.434.867.776.689.500;-37.659.727.969.104.700;-11.967.487.265.961.900;-1.923.428.971.752.530;-0.006125650167876856;-0.8922106767458986;-0.008173715015119064;-7.628.920.035.439.210;-0.01729670778649565;-7.712.040.650.501.600;112;129
23/05/2022;08:44:25;63;24;-0.3574594380257241;-0.5247568128481628;-0.4465636193258063;-0.5408633171548151;-0.6225757930265757;-0.621843805049912;-0.06246442632667719;-0.00509332988995538;-0.38078113879246234;-0.00023131972335125933;-0.025054994719385673;-0.00029137212088673994;-0.20361571315640245;-0.000638234467315565;-0.20387506300887084;-0.11413486913870564;-0.007107533248853392;-0.19004649987605804;-0.0030215746677507965;-0.41635622166764935;-0.0076783682455904695;-0.533589053890567;0.0006154988063639981;-0.04576782700490328;-0.013050118460540725;-0.21528837038318205;-0.004266401614713698;-0.1470764949081972;-0.011786100870704053;-0.2807958574358296;-0.00475194286553445;-0.19674653367627945;-0.016878805799699807;-0.4474477925723478;-0.0033322312483126462;-0.18671252411710443;-0.01586232168795447;-0.4131723160990399;-0.003930166553401092;-0.02233255629682754;-0.0025674876761801625;-0.06361051091333693;5,58E+11;-0.002065616846316713;-0.00017704485895149363;-0.004798061203763619;6,84E+09;-0.06749448202049119;-0.01356101501916836;-0.2670480869773269;-0.002119967273889733;4,55E+10;-5,30E+09;3,54E+09;-4,59E+09;0.0019279802203214366;-0.0004898831385660061;-0.0002321380160312976;-0.00044644094970025457;4,37E+10;-5,07E+08;5,70E+10;-6,44E+10;-0.025777971450093473;-0.005313149071179037;-0.09277062588351967;-0.0020735083975808913;-1,22E+11;-1,32E+11;-0.00010267805912893811;-9,78E+09;-0.030080489780644405;-0.005208750818119263;-0.09574820062795894;-0.002033105284021287;-15.054.431.046.160.100;-28.753.921.474.199.300;-1.758.630.587.457.470;-22.472.179.287.560.600;-28.640.048.543.845.700;-27.819.729.888.432.100;-323.757.129.454.805;-0.2445515717585619;-1.698.284.429.517.840;-0.005399340859685924;-0.7042096996841968;-0.007202090141584831;-7.973.380.298.869.900;-0.020638660761291318;-8.091.767.445.952.000;179;196
23/05/2022;09:15:34;63;24;-0.39065249155455456;-0.6066601222894836;-0.49020604575122695;-0.5701702138426354;-0.6681640255738475;-0.6663419386264003;-0.07896352216945557;-0.008023798749823433;-0.4201681433371704;6,89E+10;-0.023547033108661197;-0.0002966478789676888;-0.2447073541776032;-0.0009471087043512708;-0.2464006983652971;-0.09290064306693127;-0.009297533954880088;-0.20432473154848932;-0.0033881885206966658;-0.4651488136450417;-0.010083819279411169;-0.6143045558840226;0.0005000653295765609;-0.02509561950924083;-0.01594673184976016;-0.24389856830698042;-0.00456194118898582;-0.08779146674150592;-0.01519006077430832;-0.2713809592436366;-0.005479627983885786;-0.16938995729773904;-0.021382839467936603;-0.4981977428549266;-0.003270687661431727;-0.1662723540463431;-0.019644825654003505;-0.4627210415402277;-0.00389716286862953;-0.03076589441297592;-0.003180933132228811;-0.0807559736075963;8,05E+10;-0.0027658215986951316;-0.0002860088164085173;-0.007399230258570855;-4,44E+09;-0.07254707686275294;-0.014820228214796482;-0.2882021911964284;-0.0024511674524092314;1,92E+11;-5,12E+09;1,07E+11;-4,77E+09;0.002965025291165634;-0.0004466728763493981;0.0017806470819194849;-0.0004541501347417072;6,20E+10;-4,82E+09;9,04E+10;-6,81E+09;-0.024819135050729885;-0.006923179758499595;-0.11791826886086472;-0.0023827278498616167;-2,76E+11;-1,83E+10;-0.00015040423371381613;-1,45E+11;-0.030818402537708872;-0.006750967219820744;-0.12244825932927701;-0.0023253190292680634;-16.121.583.052.791.600;-3.337.772.260.554.730;-1.923.289.110.625.240;-22.662.213.589.969.200;-30.790.362.387.082.500;-29.954.213.346.322.400;-4.129.770.189.082.950;-0.3929777129390046;-18.579.058.550.851.600;-0.007066484116833244;-0.611212707037985;-0.006074832651904398;-9.648.501.206.169.160;-0.030530682501412616;-9.819.588.808.301.440;188;201
23/05/2022;09:49:04;63;24;-0.3785174059052627;-0.5225790294045697;-0.4646812347697842;-0.5519496242467467;-0.6528424407446967;-0.6475663851248707;-0.06710401082348132;0.002958562752215943;-0.39674593949878906;8,34E+10;-0.02083766493840184;0.00010117422564434406;-0.22723944211505454;-0.0008228479870789774;-0.2271216844778968;-0.09585680431686018;-0.008548614229512181;-0.19611231454773215;-0.0033199824691373912;-0.41617023546905835;-0.00760123607911889;-0.5294656155821676;0.0005568730496547083;-0.029964508702808534;-0.014454854707594845;-0.22449134239652685;-0.004447375581684028;-0.09629306786234232;-0.013947227029861124;-0.26011910992037623;-0.0053279333957361496;-0.17674871238882456;-0.01973204010036454;-0.4758123551862707;-0.003384832452409686;-0.1604788236008992;-0.018664270203368916;-0.4417710901178183;-0.003948124568689165;-0.0248933327490092;-0.00275909823169198;-0.06850129937877392;6,08E+11;-5,96E+10;0.00011566442376937427;0.002107065804687138;1,10E+11;-0.06590940752965876;-0.014382524881504946;-0.2777449183808647;-0.0022314301519280565;1,48E+11;-4,15E+08;2,53E+11;-4,94E+09;0.0038770119100510233;-0.00038364026754307676;0.0038619060818035223;-0.0004429426536387587;8,55E+10;-4,46E+10;0.00011430545843670116;-6,53E+09;-0.0225235686638654;-0.006270252340030072;-0.10492600112069388;-0.0022594911710018526;-2,15E+11;-1,53E+11;-0.00011998743766346938;-1,25E+11;-0.02781195292564609;-0.006183750770725057;-0.10819522564506426;-0.0022270821706189916;-15.628.175.761.704.700;-28.672.569.906.012.500;-18.149.576.660.499.600;-21.948.116.098.579.200;-29.938.603.261.793.100;-289.414.231.026.311;-3.502.151.324.224.620;0.11571975289342327;-17.669.756.262.351.300;-0.006675149829118165;-0.4871408780227308;-0.004245689715981249;-8.814.162.753.197.440;-0.0257560267783544;-8.977.249.109.438.490;202;220
